CP,Market Size,Latitude,Longitude
24878,13968,42.795463,-5.229604
24879,12184,42.797998,-5.187204
24880,102117,42.785816,-4.974705
24882,2932,42.824551,-4.95214
24884,60601,42.844941,-4.957818
24885,73188,42.896617,-4.886428
24886,1497,42.863575,-5.053038
24887,2918,42.838595,-5.047509
24888,13181,42.723384,-5.00297
24890,200378,42.706392,-5.531874
24891,120293,42.715356,-5.513345
24892,24987,42.731847,-5.080692
24893,22770,42.778371,-5.00548
24900,113372,42.978153,-5.007845
24911,49784,42.972633,-4.925356
24913,46704,42.992557,-4.891941
24914,7572,43.14251,-4.938014
24915,70928,43.213362,-4.905564
24916,53902,43.138002,-5.037766
24918,721,42.946795,-5.017596
24920,12443,42.551901,-5.295223
24930,207644,42.578606,-5.259303
24940,55222,42.679834,-5.153633
24950,4804,42.763599,-5.140275
24960,27544,42.850585,-5.126595
24970,18108,42.870184,-5.163735
24980,37218,42.912221,-5.174164
24989,8770,42.902655,-5.116825
24990,3106,42.914333,-5.058893
24991,20602,42.962626,-5.146139
24995,57252,43.040217,-5.093305
24996,66120,43.039397,-5.116499
25001,10619764,41.589156,0.686794
25002,4239833,41.61323,0.621601
25003,6318303,41.615787,0.609759
25004,3220549,41.622561,0.625746
25005,11088481,41.654356,0.625154
25006,4410408,41.618257,0.614495
25007,2475782,41.618167,0.631077
25008,3313666,41.623207,0.621601
25100,2055826,41.728691,0.441983
25109,19526,41.714561,0.473534
25110,2387792,41.669674,0.554149
25111,25199,41.670012,0.47855
25112,151251,41.65036,0.403094
25113,240779,41.71016,0.403094
25114,166614,41.687334,0.352871
25120,760615,41.830647,0.568751
25121,65316,41.830647,0.568751
25122,83949,41.848622,0.592003
25123,1585161,41.673523,0.608658
25124,1029661,41.693839,0.594957
25125,881511,41.729452,0.554149
25126,975933,41.797052,0.568095
25130,96289,41.814833,0.638185
25131,116234,41.671774,0.629368
25132,494875,41.694122,0.64411
25133,281548,41.71238,0.616792
25134,192419,41.739586,0.639963
25135,469227,41.752541,0.659518
25136,135752,41.817416,0.726554
25137,454478,41.683939,0.682049
25138,212585,41.704358,0.703999
25139,217123,41.732111,0.744964
25140,597248,41.542621,0.923472
25141,625406,41.580392,0.829265
25142,671655,41.668092,0.819877
25143,174992,41.678418,0.856195
25144,21139,41.693548,0.831186
25150,469539,41.549095,0.705779
25151,58481,41.494152,0.674318
25152,35531,41.467337,0.68976
25153,410271,41.548857,0.743776
25154,244344,41.497486,0.766354
25155,94853,41.447007,0.740806
25160,36971,41.429417,0.64885
25161,84045,41.520863,0.619232
25162,59243,41.469555,0.629892
25163,78470,41.413591,0.68027
25164,34893,41.394254,0.72032
25165,91267,41.370721,0.776161
25170,656629,41.534078,0.514174
25171,734247,41.573376,0.607391
25172,127601,41.560991,0.588452
25173,234026,41.554849,0.56834
25174,98125,41.524778,0.587269
25175,98388,41.469944,0.554149
25176,77099,41.426585,0.593778
25177,276106,41.354806,0.666039
25178,53311,41.32613,0.638778
25179,219636,41.363775,0.50334
25180,2949123,41.620186,0.46911
25181,542483,41.53399,0.486811
25182,659767,41.493492,0.459082
25183,506772,41.463664,0.410751
25184,142018,41.456955,0.359537
25185,279923,41.41881,0.353067
25186,127158,41.389848,0.554149
25187,81863,41.3058,0.423712
25190,33334,41.611683,0.674933
25191,42738,41.621743,0.660704
25192,363829,41.594791,0.56834
25193,47404,41.624775,0.558879
25194,40633,41.592164,0.59437
25195,209593,41.624113,0.682049
25196,534559,41.628246,0.612127
25197,64530,41.594497,0.625154
25198,140264,41.644584,0.587269
25199,1288982,41.623295,0.605023
25200,2943183,41.664122,1.260223
25210,2241279,41.784519,1.290307
25211,409349,41.810953,1.274659
25212,34491,41.749902,1.184205
25213,158205,41.664002,1.299036
25214,56198,41.703258,1.29723
25215,99357,41.71225,1.367573
25216,110005,41.728816,1.396301
25217,93961,41.623761,1.246391
25218,60198,41.699851,1.253457
25220,722329,41.630344,0.779128
25221,226426,41.615024,0.740212
25222,210035,41.626863,0.832972
25230,4778182,41.622686,0.891352
25240,818712,41.711072,0.902084
25241,587450,41.632474,0.932255
25242,400099,41.604077,0.878239
25243,693542,41.650147,0.881232
25244,242118,41.634355,0.874087
25245,193462,41.663236,0.92823
25250,1538645,41.625432,1.011951
25260,463601,41.680478,0.988042
25261,9292,41.697923,0.950115
25262,251015,41.677617,1.015996
25263,96298,41.607738,1.038267
25264,362598,41.602194,0.958175
25265,184390,41.647982,0.97043
25266,207440,41.56053,1.014343
25267,2868,41.534131,1.068491
25268,80828,41.50064,1.075976
25269,20268,41.50713,1.148197
25270,172135,41.654827,1.416897
25271,185011,41.676444,1.353374
25280,3279443,41.975404,1.565745
25281,43914,41.920408,1.453136
25282,284286,42.135822,1.58809
25283,44702,42.04439,1.506687
25284,82782,42.176052,1.59071
25285,37726,42.126355,1.629138
25286,127099,42.029455,1.599537
25287,76629,41.947999,1.512844
25289,81744,42.019125,1.319058
25290,112512,41.93313,1.626142
25300,5474624,41.64808,1.140943
25310,1649243,41.787187,1.097979
25315,18990,41.800522,0.992225
25316,108062,41.796782,1.028995
25317,11668,41.83487,1.092896
25318,162128,41.800812,1.129605
25320,395884,41.657191,1.083761
25330,138977,41.640909,1.092147
25331,255478,41.740686,1.054826
25332,349602,41.719555,1.005375
25333,41938,41.72009,0.971225
25334,298312,41.745845,0.987444
25335,85670,41.732652,0.927733
25336,46589,41.773994,0.951971
25337,406794,41.758344,0.90447
25340,289526,41.605329,1.19081
25341,153456,41.561235,1.1395
25344,166892,41.554185,1.093944
25350,4674,41.683418,1.141899
25351,2474,41.696539,1.168598
25352,975,41.714172,1.194563
25353,6696,41.702264,1.125109
25354,1610,41.720816,1.105628
25360,3198,41.650758,1.168298
25400,1873493,41.52237,0.873561
25410,93138,41.495037,1.004179
25411,25177,41.463292,1.02421
25412,58391,41.501662,0.959966
25413,45092,41.510731,0.920574
25420,74059,41.562868,0.881815
25430,1034525,41.547067,0.823448
25440,128331,41.447165,0.972508
25450,201179,41.423066,0.936088
25457,46506,41.382598,0.94713
25460,163705,41.427405,0.86096
25471,53934,41.366966,0.915552
25480,27779,41.422673,1.019425
25500,717305,42.266609,0.977287
25510,22654,42.374249,0.967282
25511,70945,42.39839,0.94303
25512,134533,42.404625,0.973255
25513,5175,42.290772,0.97893
25514,56062,42.329705,0.884348
25515,38411,42.44255,0.992076
25516,278683,42.276415,0.927584
25517,106182,42.244806,0.986697
25518,18173,42.202261,0.987969
25520,769667,42.408046,0.740806
25526,1267,42.498154,0.785525
25527,108507,42.505561,0.801136
25528,268645,42.522494,0.83446
25529,12484,42.421259,0.763828
25530,1864826,42.68571,0.734273
25537,94586,42.738685,0.761005
25538,42647,42.705842,0.785674
25539,123539,42.700216,0.846666
25540,324615,42.812866,0.705779
25548,24578,42.81943,0.752241
25549,20853,42.834438,0.716759
25550,371283,42.785504,0.692132
25551,188899,42.75457,0.711417
25552,155753,42.482839,0.733395
25555,32426,42.426233,0.843242
25560,746143,42.417637,1.144898
25566,72489,42.398706,1.148647
25567,15386,42.450287,1.103231
25568,30238,42.406955,1.122261
25569,37573,42.369848,1.121886
25570,36236,42.562441,1.226097
25571,67470,42.738685,0.761005
25572,6924,42.576275,1.212282
25573,17290,42.537828,1.296628
25574,40460,42.54862,1.317703
25575,26635,42.588035,1.325835
25576,63242,42.620411,1.249698
25577,34992,42.637707,1.248646
25580,291459,42.626923,1.122711
25586,51998,42.70023,1.097839
25587,65851,42.652262,1.079719
25588,45744,42.616375,1.152846
25589,23318,42.620137,1.09664
25590,92115,42.323402,1.064322
25593,23806,42.35399,1.084061
25594,220930,42.449813,1.225802
25595,206264,42.495112,1.264584
25596,13039,42.549752,1.155396
25597,161915,42.575834,1.087954
25598,581189,42.718932,0.915503
25599,51102,42.698807,0.871684
25600,5122302,41.787714,0.800839
25610,212938,41.907789,0.667818
25611,91898,41.961948,0.757292
25612,89300,41.907496,0.762758
25613,252295,41.856668,0.886583
25614,56846,41.823108,0.805003
25616,146997,41.786394,0.972508
25617,121913,41.805171,0.878835
25620,1741318,42.166915,0.89493
25630,113565,42.186158,0.899997
25632,73210,42.084021,0.807038
25633,80964,42.147302,0.895824
25634,30181,41.617722,0.620021
25635,2823,42.124603,0.713483
25639,111739,42.128081,0.924899
25640,71435,42.199356,0.877929
25650,285164,42.107887,1.063402
25651,41835,42.161507,1.091998
25652,3229,42.170688,1.163047
25653,919,42.08758,1.070437
25654,90853,42.15242,0.950712
25655,9172,42.152507,1.012848
25656,2189,42.118849,1.012549
25657,1267,42.094037,1.098663
25658,1901,42.074505,1.09664
25660,1093585,41.648906,0.705779
25670,400050,41.717065,0.7616
25680,588043,41.751538,0.816307
25690,303815,41.689884,0.728335
25691,130863,42.000793,0.761005
25692,7669,42.005504,0.72001
25693,103356,42.249554,0.895973
25700,4016028,42.361333,1.474591
25710,27489,42.354959,1.443771
25711,308503,42.341468,1.428218
25712,26800,42.406337,1.324781
25713,49383,42.331936,1.415388
25714,27953,42.350653,1.328998
25715,2834,42.327995,1.472022
25716,58943,42.237224,1.659673
25717,87607,42.316895,1.49772
25718,127993,42.35146,1.508256
25719,27387,42.373156,1.522829
25720,545671,42.372862,1.77491
25721,311764,42.353163,1.805098
25722,44041,42.379313,1.62326
25723,46305,42.358328,1.639794
25724,114107,42.365184,1.712602
25725,65096,42.345715,1.661646
25726,75179,42.408104,1.66195
25727,65281,42.388226,1.718454
25730,960548,41.89566,1.047242
25735,88606,42.004934,0.953398
25736,49569,41.925607,1.061906
25737,202205,41.912656,0.960066
25738,26052,41.923944,1.106827
25739,52743,41.874305,1.108025
25740,846583,41.903649,1.183304
25747,58550,41.932368,1.196132
25748,68698,41.850863,1.216638
25749,21465,41.85661,1.155846
25750,393216,41.81054,1.403618
25752,45545,41.841832,1.358076
25753,108059,41.875609,1.309535
25790,693197,42.023784,1.280344
25791,24872,41.957651,1.236171
25792,4184,41.990178,1.286688
25793,140001,42.170022,1.269848
25794,339041,42.238889,1.247143
25795,82788,42.340065,1.320338
25796,108376,42.315211,1.38171
25797,93384,42.326773,1.400798
25798,88990,42.378974,1.45682
25799,162307,42.430666,1.483055
26001,2603540,42.467292,-2.446818
26002,4731686,42.459877,-2.44929
26003,4811271,42.462541,-2.439403
26004,6822135,42.468912,-2.428283
26005,8071093,42.49142,-2.522269
26006,4056653,42.457418,-2.391236
26007,10504980,42.455319,-2.490094
26008,1529884,42.45225,-2.461651
26009,164454,42.481022,-2.435696
26100,106757,42.244396,-2.589475
26110,19039,42.26989,-2.619548
26111,3313,42.215856,-2.598154
26120,828851,42.357918,-2.474145
26121,102129,42.323908,-2.515461
26122,22806,42.172244,-2.617997
26123,17187,42.144937,-2.618152
26124,101926,42.194722,-2.668889
26125,72825,42.06681,-2.678509
26126,36212,42.123178,-2.597689
26127,10447,42.089435,-2.754027
26130,263786,42.347961,-2.42643
26131,90897,42.334122,-2.321675
26132,37080,42.329024,-2.405743
26133,59133,42.190636,-2.440639
26134,14015,42.218252,-2.489785
26135,32819,42.19696,-2.519174
26140,3179397,42.427699,-2.461651
26141,586954,42.405828,-2.438256
26142,2222999,42.451667,-2.422222
26143,384966,42.399806,-2.324645
26144,135378,42.34785,-2.218748
26145,17883,42.30974,-2.201227
26146,27985,42.337582,-2.201177
26147,18066,42.314273,-2.221514
26148,20803,42.29877,-2.243915
26150,1296,42.49519,-3.072647
26151,102513,42.425929,-2.24827
26160,236794,42.439788,-2.292591
26190,190393,42.334368,-2.487002
26191,56656,42.341541,-2.524745
26200,2929933,42.583781,-2.867686
26210,147845,42.573771,-2.900745
26211,75421,42.615178,-3.03853
26212,54555,42.60267,-2.937418
26213,122515,42.503342,-3.019448
26214,122993,42.542648,-2.963102
26215,30975,42.559564,-3.047605
26216,7485,42.54694,-3.096136
26220,66128,42.538301,-2.825304
26221,26930,42.548223,-2.820321
26222,46048,42.544186,-2.847425
26223,23056,42.464521,-2.733193
26224,6414,42.408635,-2.833387
26230,237452,42.547114,-2.91385
26240,94041,42.511736,-2.931954
26241,18521,42.512312,-2.94538
26250,1589915,42.439678,-2.953573
26256,17469,42.490032,-2.965683
26257,67453,42.466909,-2.91073
26258,44118,42.421661,-2.892322
26259,89577,42.431912,-2.995371
26260,62547,42.390121,-2.979828
26261,27804,42.30739,-2.927584
26270,38488,42.352382,-3.036183
26280,532168,42.326074,-3.013818
26288,54696,42.303202,-3.087678
26290,41284,42.602376,-2.833404
26291,88725,42.485497,-2.841816
26292,33242,42.607629,-2.892634
26300,2025702,42.410157,-2.748118
26310,102158,42.3694,-2.807864
26311,132392,42.384982,-2.722002
26312,87113,42.387483,-2.694038
26313,200370,42.444278,-2.707086
26314,160650,42.428933,-2.695504
26315,78204,42.406026,-2.689068
26320,365733,42.334862,-2.761803
26321,84157,42.318302,-2.759936
26322,110191,42.232538,-2.768025
26323,126836,42.423402,-2.800349
26324,103574,42.423082,-2.822812
26325,65281,42.398691,-2.840881
26326,44867,42.287073,-2.539603
26327,35452,42.283409,-2.902617
26328,20723,42.314192,-2.852724
26329,87242,42.141224,-3.024028
26330,167312,42.526962,-2.78794
26338,231562,42.552302,-2.753094
26339,53550,42.572302,-2.710193
26340,253836,42.48917,-2.728219
26350,504540,42.481267,-2.642024
26359,2421,42.501514,-2.685652
26360,784863,42.466778,-2.562567
26370,753633,42.429811,-2.561961
26371,94982,42.399399,-2.603424
26372,20372,42.391219,-2.584826
26373,11963,42.370953,-2.581914
26374,76236,42.390054,-2.554466
26375,363672,42.388189,-2.530671
26376,72264,42.360558,-2.554466
26500,5873298,42.307355,-1.967313
26509,132842,42.404996,-2.121704
26510,793079,42.326607,-2.037116
26511,114218,42.311404,-2.061618
26512,66711,42.285803,-2.115569
26513,139261,42.342662,-2.168357
26520,453131,42.0315,-1.978367
26525,119490,42.050614,-2.017524
26526,56052,42.064661,-2.096556
26527,1537,42.056484,-1.909008
26528,25623,41.979909,-1.861406
26529,13696,41.997451,-1.90565
26530,89244,41.951916,-1.997941
26531,12398,41.970386,-1.986624
26532,2106,41.984324,-2.07418
26533,3662,41.96529,-2.099316
26540,2274516,42.161505,-1.890388
26550,802899,42.231375,-1.841587
26559,571958,42.226694,-1.886832
26560,989089,42.199679,-1.968583
26570,447059,42.208004,-2.056716
26580,3716122,42.225679,-2.102075
26584,77209,42.220728,-2.169586
26585,117206,42.211131,-2.196157
26586,75212,42.173892,-2.371182
26587,48587,42.115319,-1.993047
26588,36364,42.260533,-2.149936
26589,47484,42.211383,-2.239042
27001,1651466,43.01131,-7.555869
27002,11789703,43.001144,-7.508481
27003,8949211,43.01185,-7.638537
27004,8928119,42.950644,-7.540972
27100,411785,43.12471,-7.068857
27110,51114,43.234748,-7.144236
27111,33497,43.184572,-7.121805
27112,127284,43.009738,-7.556758
27113,79230,43.180701,-6.985042
27114,6424,43.075641,-7.009887
27115,5129,43.052222,-7.035278
27116,60275,43.084186,-7.06581
27117,36058,43.059454,-7.075224
27118,12973,43.117435,-7.046833
27120,196954,43.009738,-7.556758
27122,13904,43.041017,-7.327016
27123,25108,42.970092,-7.279218
27124,45149,42.991122,-7.303532
27125,33915,43.017132,-7.321543
27126,16023,43.045237,-7.365713
27127,78808,43.034407,-7.410761
27128,20074,43.084992,-7.323893
27129,8443,43.009738,-7.556758
27130,166488,43.008744,-7.240811
27131,21072,42.980249,-7.13362
27132,13935,42.978217,-7.24031
27133,17903,43.009738,-7.556758
27134,31430,43.025593,-7.148558
27135,42899,43.093587,-7.181215
27136,18875,43.14087,-7.137831
27140,62754,42.996344,-7.496469
27141,8559,43.006947,-7.429497
27142,49279,43.012376,-7.382684
27143,54802,42.954501,-7.321445
27144,19607,42.966904,-7.318545
27145,27978,42.926604,-7.335501
27146,198407,43.006874,-7.40451
27150,157665,43.119876,-7.514318
27151,60586,43.144655,-7.595568
27152,47437,43.142052,-7.556006
27153,136665,43.085241,-7.544928
27154,817790,43.068385,-7.612269
27155,95372,43.105884,-7.672695
27156,14414,43.080638,-7.730637
27157,98823,43.086383,-7.672956
27160,348225,42.981771,-7.502956
27161,44614,42.831973,-7.511018
27162,37287,42.977319,-7.419885
27163,534889,42.914857,-7.456125
27164,182340,42.885962,-7.430493
27165,20165,42.986457,-7.451562
27166,8718,42.950167,-7.294457
27168,16483,42.969487,-7.443907
27169,17295,42.949049,-7.444128
27170,270802,42.807428,-7.61583
27177,21396,42.83176,-7.668172
27178,12054,42.791886,-7.680756
27180,64685,42.96574,-7.550451
27181,107461,42.887905,-7.556107
27182,44509,42.919412,-7.555869
27183,56434,42.881457,-7.62486
27184,44092,42.872447,-7.583978
27185,89028,42.906352,-7.623892
27186,37749,42.847989,-7.580901
27187,16023,42.848992,-7.623877
27188,5977,42.831822,-7.708916
27190,19881,42.975512,-7.476106
27191,383305,43.062063,-7.50036
27192,90092,43.037255,-7.528786
27200,192311,42.871931,-7.865428
27203,64002,42.842881,-7.936644
27204,134129,42.898047,-7.919198
27205,100532,43.009738,-7.556758
27206,74449,42.923648,-7.806122
27207,72932,42.846929,-7.886663
27208,30425,42.915037,-7.903726
27209,72519,42.860926,-7.861114
27210,320215,42.924501,-7.614108
27211,111429,42.88022,-7.679256
27212,8572,42.842413,-7.716976
27213,15720,43.076435,-7.611422
27214,5197,42.789004,-7.722328
27215,161676,42.813054,-7.834982
27216,91532,42.872353,-7.81862
27217,38733,42.907627,-7.769173
27220,320970,43.030558,-7.790576
27226,104158,43.048989,-7.79907
27227,76455,43.02238,-7.820641
27228,62062,43.02602,-7.863623
27229,105613,42.738193,-7.420898
27230,82670,43.009738,-7.556758
27231,106127,43.009738,-7.556758
27232,4777,42.964393,-7.686183
27233,79523,42.946451,-7.741331
27234,96005,42.912543,-7.702997
27235,104143,42.993958,-7.809264
27240,486701,43.213426,-7.294288
27241,7398,43.220658,-7.228763
27243,2543,43.247276,-7.195605
27244,57998,43.17679,-7.209845
27245,56685,43.218319,-7.21797
27246,142362,43.246633,-7.357999
27247,10235,43.165539,-7.247575
27248,84739,43.283428,-7.30936
27250,127651,43.206608,-7.401911
27256,81331,43.244767,-7.412459
27257,57922,43.184805,-7.383406
27258,122672,43.219827,-7.431707
27259,101939,43.164127,-7.411802
27260,412872,43.144703,-7.517792
27266,11541,43.142395,-7.462991
27267,82752,43.180514,-7.520507
27268,48504,43.16263,-7.542458
27269,60616,43.132742,-7.48802
27270,128448,43.131499,-7.309606
27271,56398,43.096974,-7.453572
27272,11276,43.094858,-7.417341
27273,21130,43.108917,-7.382318
27274,54663,43.150378,-7.295069
27275,22546,43.13084,-7.279954
27276,7157,43.124835,-7.239751
27277,9207,43.472312,-7.426833
27278,37801,43.051382,-7.254497
27279,62806,43.009738,-7.556758
27280,27708,43.17496,-7.332052
27282,23430,43.168724,-7.501037
27283,37698,43.203368,-7.331776
27286,347392,43.338177,-7.318173
27287,134374,43.363058,-7.376136
27289,9099,40.463667,-3.74922
27290,67132,43.057493,-7.553668
27293,76849,43.025501,-7.426353
27294,339092,42.978233,-7.562641
27296,124881,43.040063,-7.609548
27297,222913,43.052504,-7.535556
27298,223843,43.058174,-7.577543
27299,82042,43.044648,-7.724684
27300,664636,43.181123,-7.884829
27305,132784,43.158521,-7.854136
27306,89834,43.261894,-7.847572
27307,171483,43.297271,-7.886002
27308,37529,43.141657,-7.906521
27309,38915,43.18043,-7.939604
27310,123591,42.466589,-7.28788
27317,29588,42.457646,-7.329884
27318,9008,42.401442,-7.228713
27320,621388,43.199043,-7.82977
27324,101751,42.638807,-7.136106
27325,95488,42.588255,-7.21136
27328,39607,42.58282,-7.051693
27329,75364,42.437319,-7.207486
27330,59749,42.557306,-7.393265
27331,46015,42.522782,-7.391842
27332,12164,42.57747,-7.404004
27333,58614,42.641035,-7.388878
27334,80215,42.54273,-7.378971
27335,27149,42.62236,-7.411259
27336,40503,42.591556,-7.379511
27338,41864,42.536475,-7.335453
27339,43341,42.560401,-7.368707
27340,148735,42.626356,-7.483438
27341,47889,42.693381,-7.41286
27342,29402,42.703308,-7.487674
27343,14075,42.65007,-7.448615
27344,8075,42.61983,-7.426982
27345,23381,42.659408,-7.406472
27346,172494,42.682396,-7.296994
27347,34171,42.646849,-7.357395
27348,33609,42.639536,-7.425044
27349,57557,42.619337,-7.514042
27350,145876,42.663558,-7.474118
27359,13434,42.669957,-7.52574
27360,242532,42.865756,-7.446117
27362,35894,42.847476,-7.524647
27363,181305,42.826168,-7.550975
27364,34741,42.862777,-7.463911
27366,43996,42.893237,-7.346635
27367,73078,42.875451,-7.393979
27368,59014,42.832818,-7.379753
27369,44879,42.841566,-7.417519
27370,449062,43.129129,-7.616844
27371,90342,43.176328,-7.75661
27372,168846,43.142604,-7.673898
27373,395272,43.14818,-7.678126
27374,20204,43.101392,-7.631672
27375,261494,43.160292,-7.63143
27376,48731,43.240307,-7.535406
27377,582298,43.190931,-7.456359
27378,211685,43.259054,-7.515847
27379,118484,43.168829,-7.582707
27380,144519,43.158493,-7.837733
27388,37548,43.158998,-7.813283
27389,14553,43.132976,-7.77427
27390,31825,42.370832,-7.206765
27391,28841,42.458826,-7.354295
27392,89599,42.721014,-7.4621
27400,4349311,42.524535,-7.519309
27410,381812,43.009738,-7.556758
27411,68818,42.536244,-7.435246
27412,27287,42.526475,-7.44869
27413,52994,42.486398,-7.41362
27414,58175,42.488558,-7.487482
27415,63113,42.512312,-7.462816
27416,31815,42.488926,-7.501883
27417,7035,42.571359,-7.54377
27418,174236,43.009738,-7.556758
27419,53282,42.504566,-7.551046
27420,130272,42.506724,-7.531376
27422,23583,42.424308,-7.542288
27423,22885,42.39915,-7.515756
27424,64365,42.414978,-7.481754
27425,60691,42.419166,-7.596682
27430,365629,42.506289,-7.629045
27437,12921,42.460719,-7.635578
27438,45240,42.538632,-7.631331
27439,57234,42.517242,-7.651308
27440,11648,42.483,-7.585699
27450,12435,42.477509,-7.623498
27460,354411,42.467062,-7.583951
27466,42981,42.443438,-7.620472
27468,14057,42.471552,-7.550605
27469,7213,42.454973,-7.540701
27470,5585,42.447495,-7.705013
27500,1392128,42.612814,-7.766119
27510,43935,42.631626,-7.851415
27511,55723,42.663924,-7.848185
27512,78536,43.221217,-9.006351
27513,81708,42.585812,-7.859491
27514,47930,42.590504,-7.730052
27515,8182,42.559558,-7.725376
27516,50866,42.627011,-7.736238
27517,132178,42.621274,-7.753554
27518,211053,42.660009,-7.809944
27519,116884,42.600747,-7.77034
27520,85958,42.531017,-7.811289
27527,64970,42.564878,-7.884773
27528,43762,42.496798,-7.768768
27529,36756,42.520105,-7.883594
27530,104745,42.531257,-7.789004
27531,39406,42.521253,-7.756695
27532,2959,43.009738,-7.556758
27533,66578,42.5497,-7.794313
27540,366147,42.586152,-7.640042
27543,27950,42.665075,-7.661548
27544,36026,42.695618,-7.653353
27545,50861,42.66405,-7.704518
27546,103982,42.602014,-7.627162
27547,195553,42.655088,-7.63621
27548,80325,43.076435,-7.611422
27549,58525,42.723147,-7.416434
27550,214660,42.711199,-7.749819
27554,6644,42.721111,-7.82104
27555,78671,42.698562,-7.853171
27556,144423,42.725934,-7.752534
27557,18076,42.775017,-7.746406
27558,28435,42.760172,-7.792954
27559,90530,42.693195,-7.776483
27560,631727,42.797709,-7.840366
27568,103199,42.800942,-7.819656
27569,66638,42.799093,-7.853455
27570,236353,42.784436,-7.885767
27576,13820,42.77248,-7.934601
27577,35377,42.796744,-7.930333
27578,44023,42.74308,-7.884028
27579,115787,42.807419,-7.901928
27590,23159,42.542619,-7.540972
27591,10822,42.568102,-7.571732
27592,31359,42.540612,-7.59382
27593,84271,42.56552,-7.597732
27594,11284,42.61822,-7.710802
27595,31359,42.654925,-7.760344
27596,75197,42.674771,-7.784092
27600,2394445,42.774956,-7.411099
27610,291680,42.766886,-7.38063
27611,383351,42.747088,-7.636164
27612,55898,42.755397,-7.526397
27613,72720,42.728494,-7.485814
27614,172053,42.810179,-7.451216
27615,22172,42.800815,-7.348955
27616,40324,42.764284,-7.453674
27617,286991,42.813086,-7.421912
27618,93141,42.748641,-7.422339
27619,230833,42.756897,-7.440196
27620,126263,42.730944,-7.330688
27623,3928,42.692221,-7.221444
27624,5086,42.720735,-7.296582
27625,12101,42.68766,-7.246423
27626,10825,42.681024,-7.246162
27627,19504,42.747706,-7.313655
27628,28061,42.742994,-7.333879
27630,35515,42.756884,-7.238318
27631,4159,42.76497,-7.275376
27632,32850,42.757473,-7.183235
27633,22472,42.739537,-7.277905
27634,29224,42.771769,-7.203975
27635,18132,42.728609,-7.358702
27636,4302,42.70937,-7.36206
27637,52757,42.726079,-7.395067
27638,10739,42.752357,-7.380358
27639,36733,42.770184,-7.225936
27640,423132,42.851275,-7.165558
27646,12854,42.789626,-7.159161
27647,35694,42.808125,-7.175086
27648,44772,42.866212,-7.17145
27649,42719,42.826153,-7.194619
27651,25820,42.991313,-7.063121
27652,17875,42.968875,-6.972926
27653,26417,42.909863,-7.017252
27655,7495,42.927941,-6.939365
27656,17435,42.96703,-6.995981
27657,45868,42.976388,-7.038146
27658,16031,43.046491,-7.001298
27659,110135,42.902693,-6.956143
27660,22713,42.728398,-7.715533
27661,25786,42.908306,-7.08178
27662,23982,42.879648,-7.001739
27663,19810,42.893679,-7.08987
27664,53256,42.864655,-7.09439
27665,61636,42.843086,-7.07556
27666,89907,42.792806,-6.935506
27667,26842,42.859639,-6.896432
27668,38459,42.865383,-7.14839
27670,178861,42.712043,-7.122646
27671,33341,42.707816,-7.043627
27672,5901,42.713336,-7.16034
27673,10579,42.669002,-7.122815
27675,11613,42.758504,-7.072706
27676,15043,42.785167,-7.099594
27677,216778,42.75374,-7.156351
27678,8828,42.832051,-7.122677
27679,17067,42.848067,-7.152885
27680,455223,42.893904,-7.250424
27685,11223,43.009738,-7.556758
27686,27596,42.847396,-7.289229
27687,5943,42.904806,-7.253486
27688,12472,42.849562,-7.219278
27689,11140,42.866667,-7.266667
27690,33897,42.80596,-7.357939
27691,21804,42.805094,-7.316295
27692,28447,42.82864,-7.268871
27693,79778,42.824679,-7.313145
27694,10489,42.836111,-7.208056
27695,22848,42.905889,-7.203061
27696,38621,42.926689,-7.204065
27697,40578,42.959439,-7.20708
27698,12616,42.932436,-7.148895
27699,9968,43.009738,-7.556758
27700,2330350,43.533503,-7.041779
27710,276815,43.548811,-7.064136
27711,61017,43.493825,-7.12527
27712,59196,43.48496,-7.067185
27713,4312,43.530325,-7.055557
27714,86516,43.490637,-7.177131
27715,47051,43.555483,-7.105089
27720,183929,43.358553,-7.195191
27721,60791,43.305995,-7.17757
27722,9745,43.312899,-7.152429
27723,26138,43.304512,-7.231075
27724,5335,43.280647,-7.196257
27725,176378,43.343952,-7.238054
27726,42217,43.366863,-7.229892
27727,25784,43.384477,-7.202037
27728,34069,43.353095,-7.1589
27729,57012,43.338853,-7.188668
27730,364107,43.30724,-7.470593
27737,31367,43.406506,-7.492047
27738,77682,43.376421,-7.483023
27740,637555,43.428576,-7.363847
27742,13087,43.417972,-7.339555
27743,30488,43.375481,-7.264274
27744,195228,43.3047,-7.29778
27745,91056,43.346092,-7.281146
27747,190556,42.741771,-7.416083
27748,14711,43.408443,-7.35371
27749,67388,43.480722,-7.36765
27750,109048,43.430024,-7.273655
27751,128629,43.448479,-7.298775
27752,86520,43.428576,-7.363847
27760,353079,43.472102,-7.300544
27765,107510,43.455851,-7.173638
27766,115446,43.009738,-7.556758
27767,25708,43.40521,-7.186938
27768,23729,43.009738,-7.556758
27770,203965,43.009738,-7.556758
27773,44966,43.516079,-7.395324
27774,31064,43.527323,-7.44084
27775,221569,43.524198,-7.424831
27776,130146,43.543142,-7.391975
27777,37084,43.489263,-7.501603
27778,267297,43.544694,-7.425753
27779,36555,43.560688,-7.419627
27780,2152398,43.572282,-7.262588
27785,28730,43.556819,-7.354084
