CP2,Actual_MarketShare
24270,0.013541092554575326
24271,0.28330300573521905
24272,0.03385394719146456
24275,0.02159224953106569
24280,0.010784060208888986
24282,0.04322793324573961
24284,0.012904431951889134
24285,0.027212310590830242
24286,0.004171065388344285
24291,0.3071087131430735
24318,0.05892930511015895
24320,0.07404273499316619
24339,0.036765602483095
24344,0.00448074923513087
24346,0.01329409031639214
24347,0.07900735851919283
24350,0.0015915975918155637
24356,0.1648620246759818
24357,0.8344957587181904
24390,0.022876567436293543
24391,0.06463687597482018
24392,0.033488587716112565
24393,0.020635338804109768
24395,0.08469090060390348
24397,0.06921541978615928
24401,0.004554186061758342
24402,0.00019482675453708287
24403,0.0001212872921074666
24404,0.00205129126904469
24410,0.005877286320594994
24430,0.07232372590436698
24450,0.0037269797984059902
24469,1.7412840821476134
24489,0.05208249386424411
24500,0.004569104172503606
24600,0.03180062230900522
24609,0.2666572783176079
24610,0.08204858901863087
24620,0.020546781264856137
24630,1.7386533048080173
24640,0.08336308543955635
24648,0.0292107250755287
24649,0.03471280702091295
24650,0.28197131595905706
24660,0.265274064171123
24687,1.4059815950920245
24688,0.03866564752129286
24690,1.8605025125628143
24700,0.00876540258081464
24711,0.36182288299935356
24721,0.12871544452964204
24750,0.003966796290623421
24760,0.008373581118330843
24762,0.0015116855389073164
24763,0.03126822843164926
24767,0.018071364845120442
24793,0.005121398826193897
24800,0.008336900834873196
24810,0.0657272761083011
24811,0.02742731296190416
24813,0.21540029651593773
24815,0.0431165323272166
24836,0.12993436800247085
24839,0.013384843068288839
24840,0.14981984066642423
24843,0.3357742251623178
24847,0.2999126238389052
24848,0.0829564328606107
24850,0.006266647564302359
24855,0.10406692205456962
24870,0.17970759822872004
24877,0.04099132328661257
24885,0.03214188118270755
24890,0.014898791284472346
24891,0.006962333635373629
24893,0.46516029863855957
24900,0.22319973185619021
24950,0.2328476269775187
24960,0.06148344467034563
24970,0.11187872763419483
24991,0.08318124453936511
25001,0.028218684520672967
25002,0.0943454305865349
25003,0.08339725556055162
25004,0.16249432317285034
25005,0.04036275302270888
25006,0.09077350893613471
25007,0.11383282130656092
25008,0.16895701316910033
25100,0.0029168908263637098
25110,0.026504423333355672
25111,0.045840707964601775
25112,0.006062769832926724
25113,0.010231373998562998
25120,0.012107044957041341
25122,0.006674290342946312
25123,0.07706691623122194
25124,0.03367182014274601
25125,0.05747230607445625
25126,0.014199314911986786
25130,0.0010478870899064275
25131,0.021690383192525423
25132,0.05487383682748168
25133,0.045633639734610085
25134,0.037863204777075034
25135,0.01203200156853719
25137,0.08042664331386777
25138,0.052284215725474516
25139,0.02046996402960534
25140,0.004080382018859837
25141,0.006472579412413696
25142,0.02804371291809039
25150,0.06650529561974618
25153,0.05749443660409827
25154,0.005035278132468977
25160,0.0010197181574747775
25161,0.02902052471890059
25162,0.00806626943267559
25165,0.028557967282807586
25170,0.030053165486142095
25171,0.060254423920016016
25174,0.02981299363057325
25175,0.0047934707484652605
25176,0.0017458073386165838
25177,0.004759403997015638
25178,0.016339967361332558
25180,0.04275598542346318
25181,0.008306693481639055
25182,0.006719644965571178
25183,0.005039149755708681
25187,0.11721901225217742
25190,0.06725805483890322
25191,0.1226697552529365
25192,0.09624546146678797
25194,0.05876085939999508
25195,0.017411697909758436
25196,0.08313793238912823
25198,0.08320274624992871
25199,0.10432679432296182
25200,0.00019224084944768978
25210,0.0004192695331549531
25218,0.07915545366955713
25220,0.05782128365329372
25221,0.06552180403310574
25222,0.013619111100530863
25230,0.0036052205629672545
25240,0.0011211512717536813
25241,0.002451953357732573
25243,0.0025004253527544117
25244,0.004521762115993028
25250,0.0011270955938504333
25260,0.022552798635033143
25261,0.05693069306930693
25264,0.039261385887401475
25266,0.0005254531430775164
25300,0.004289262605066576
25310,0.0017962180224503
25320,0.0007676491093350577
25337,0.006060315540543863
25341,0.03659811281409655
25400,0.0038373241853585788
25413,0.1777521511576333
25430,0.05243483724414587
25440,0.033687105999329864
25450,0.021341193663354522
25457,0.06056207801143938
25520,0.0030838011763528904
25526,0.4363851617995264
25538,0.06596947030271766
25560,0.0011066243334052588
25569,0.2297554094695659
25580,0.017027094720012077
25594,0.0064445752048160046
25597,0.009581570577154681
25600,0.005721451019483037
25612,0.022608062709966407
25617,0.02954319883851599
25630,0.06186589178003787
25639,0.0015214025541664057
25660,0.03847392749534787
25670,0.06241439820022497
25680,0.005490244761012375
25690,0.01762714151704162
25726,0.01791324705037311
25730,0.0001669880110103816
25737,0.017758710219826414
25740,0.008607189135619307
25799,0.007035432852557192
26001,0.0178076772394509
26003,0.0011073165489950576
26004,0.003198031114892918
26005,0.0005379692688462393
26140,0.0002375607701711991
26148,0.1462673652838533
26200,0.009640015659061146
26222,0.0359342425295344
26230,0.0539932281050486
26240,0.2561425335757808
26250,0.018060147869540195
26258,0.34990933405866087
26280,0.017628267765066673
26300,0.005491133444109745
26322,0.019613217050394312
26325,0.1480384798026991
26350,0.0143647679074008
26371,0.15800678023204395
26520,0.0124639453050001
27001,8.919348021697087e-05
27002,0.000965418721743881
27004,0.0008795805701066484
27298,0.03213010904964641
27400,0.0012699942588607711
27419,0.009074359070605458
27438,0.1103448275862069
27460,0.0794876569858159
27468,0.007305968556591023
27470,0.010823634735899732
27500,0.0003024147204854726
27514,0.09332985604005842
27540,0.016592243006224274
27543,0.2698819320214669
27547,0.0008064309931322966
27593,0.0010525566327680934
27600,0.0012083802300741926
27640,0.0008226747208908804
27700,0.0016721093397987427
27780,4.227842620184557e-06
27800,0.000537308609057488
27879,0.0026775674662668663
27890,0.003023035239339652
28001,0.00016275905058200596
28003,7.261371441670315e-06
28004,3.513616539479689e-05
28005,4.1857304226183656e-05
28006,5.1356563224051884e-05
28007,3.327784278490726e-07
28009,9.899018973048284e-05
28012,0.0007217740397705755
28014,0.00013267875863425495
28015,5.3667230912991785e-05
28018,5.2389625531876185e-05
28019,5.966261382906599e-05
28020,2.254148440464072e-05
28021,7.176651185384343e-06
28022,6.740380422707903e-05
28028,3.96004834695554e-05
28032,2.487119423616918e-05
28036,0.00014473559328975405
28038,5.848917986351399e-06
28039,6.656985994725619e-05
28045,5.899732577742152e-06
28046,0.00010083040707935594
28050,0.00022112297753384833
28108,9.188028058499643e-05
28200,0.00010541938002016455
28220,8.426132313335776e-05
28223,0.00016837274296208253
28400,0.0001339346227499099
28470,0.0019482834832649154
28648,0.2807740982914997
28806,0.00012666106426894477
28823,0.0001246480102357043
28830,0.00013180139415243592
28933,5.3663389893127784e-05
29004,0.0010489493124497824
29006,2.0294817145349946e-05
29011,0.00021168017601222363
29016,0.00036600652633170266
29602,5.0211722649240237e-05
29603,0.000298440362145901
29604,0.0011983757154837035
29620,0.0003711586024833332
29630,0.0001313238800210211
29631,6.306056964902096e-05
29639,4.2313686539564103e-05
29640,8.09568587490993e-06
29649,0.0007043568192653109
29660,0.0010286214904545563
29670,0.00016611482745161542
29679,0.0009411825724285819
29691,0.0035313508399488205
29692,0.024039948772761215
29700,0.0002082736146017633
29770,0.0010047857654315528
29780,0.000766048783376685
29793,0.0008406809095678286
30001,0.0005020670232176458
30002,0.0012582416999456128
30003,7.914900983428678e-05
30004,0.0002197972396755529
30006,0.0006599442718454276
30007,0.0008715355585195991
30008,0.00048592335969371435
30009,0.0005950651794941859
30010,3.0443865747951373e-05
30012,2.4923066678715987e-05
30100,0.006199879213349767
30107,0.0007910980478925614
30110,0.015393964362962202
30120,4.6921530482829424e-05
30130,0.0017837786908414613
30139,0.01143186397347774
30140,0.0024908896399756203
30150,0.0003701616038428117
30152,0.00030871795629850015
30155,0.0041870086884567646
30157,0.005085944341712939
30158,0.0015835529794172806
30163,0.0010231624753113152
30167,0.0005507502824290319
30180,4.1026167002141055e-05
30194,0.004279684585937244
30201,0.00048815763857405287
30202,0.0010933115849782718
30203,0.0006772573968052654
30205,0.0044992084483914145
30300,9.056877775490884e-06
30310,4.7430307662277075e-05
30320,0.00013997567945030348
30353,0.013868304044039804
30368,0.0004991643077823486
30380,0.0060254516327306554
30384,0.011209247245926673
30385,0.0014571333473922775
30389,0.039357674929783856
30390,0.00028547916143681427
30392,0.0036373312211482526
30395,7.141366681297174e-05
30400,0.00018408918056400872
30430,4.6913511544282795e-06
30500,0.00018902179201441436
30506,0.00015168284960306898
30510,0.0017548414909579872
30520,0.0005871469609814364
30530,0.00011106691324933793
30540,0.0003901546393473826
30560,0.00027651760845967023
30562,5.187675031506149e-05
30570,2.4502977916659214e-05
30589,0.0004976814729849473
30593,0.00010183435957453086
30648,0.047802301368890944
30700,0.000319688284381879
30708,0.009619604114095246
30709,0.0001920068363456866
30710,0.0022346493697114746
30720,0.001994837214042656
30739,0.0038192323828844855
30740,0.005007505763537692
30800,0.0001483460702168004
30813,0.0002382404123567521
30815,0.0028442916358270734
30816,0.00011248976566000644
30817,0.0005185500390891728
30820,7.913773845484533e-05
30830,0.0044998801257029155
30840,0.00717746361881973
30849,0.05800651325721095
30850,0.0001512066658283257
30868,0.014592422105781126
30870,7.081358782594564e-05
30880,0.00045292452687797056
30890,4.467671055156094e-05
31003,0.0009769196510439862
31005,0.00016746871455918945
31007,0.000741636866703412
31008,0.0012281559170717056
31011,6.696267715657849e-05
31012,0.00018424341578600898
31013,0.0006143925889155435
31014,1.1191469766878992e-05
31179,0.05073330986741757
31180,0.0008505941974867094
31200,0.0029037994634989643
31229,0.11164550738379955
31253,0.005572713844501142
31281,0.06364009694358422
31680,0.08608066335099349
31700,0.04284308949308768
31744,0.0423180170909579
31754,0.007832341403665913
31760,0.0675874636697314
31770,0.04647038055196205
31780,6.29857713606258e-05
31800,0.0020971941359432204
31870,0.0008883414046627067
32001,0.019665672971542508
32002,0.09700213746422491
32003,0.12168796414265758
32004,0.10944348376732776
32005,0.11510803562573788
32100,0.025439585014883324
32101,0.026578881585719118
32102,0.00833734215273602
32103,0.12354138280185507
32111,0.039102844638949676
32137,0.0018808269152817186
32150,0.07102253204704638
32152,0.07995033860045148
32161,0.030079687162523162
32170,0.07157598844663199
32172,0.023257105220834323
32200,0.00041459433954967013
32235,0.009387199273717657
32236,0.001972341872591249
32300,0.007417413615570297
32340,0.0012054572435298194
32348,0.04072138798701298
32350,0.012452915857800098
32357,0.0714161256779923
32365,0.5038239868264569
32400,0.01069318192412758
32410,0.0479982206405694
32416,0.002761016276300119
32420,0.006153575650560403
32430,0.010474308533542538
32450,0.02660649073244677
32455,0.08331659346095613
32459,0.05490737950726759
32500,0.005413983821778515
32514,0.0618286829903197
32520,0.06579877934319937
32523,0.05719918661423012
32530,0.032545454545454544
32574,0.04032021096251648
32577,0.01831009855930693
32600,0.003631192031957658
32612,0.45826224328594
32615,0.002692039916453934
32630,0.006106007184638134
32631,0.0007354268182638513
32636,0.0009777453886965787
32640,0.05611709472521403
32650,0.033097292824210894
32654,0.016659962456422633
32660,0.06263805657323167
32664,0.04653778730988826
32667,0.011157869193731722
32690,0.05230657164597368
32696,0.0014238184221320813
32700,0.03726614164250578
32701,0.015507479957021241
32703,0.016639986113254127
32707,0.007443287963704296
32710,0.06375764224177084
32720,0.021567893064151328
32760,0.037366750690922344
32780,0.005027643470632638
32792,0.04814170017485277
32793,0.01397925801324667
32794,0.3291056044053646
32800,0.001307220932611151
32810,0.0008616775927506493
32817,0.0038513346866759
32820,0.07007376272303951
32824,0.16224948875255624
32830,0.03180868906050125
32890,0.06958591625496534
32892,0.17161410018552875
32897,0.009887304950876518
32901,0.066622154141185
32910,0.058537942838923676
32911,0.06469811164974111
32915,0.044458447614684087
32920,0.005719341437144176
32930,0.07640263629645606
32940,0.030247519733507134
32950,0.06789625028365888
32970,0.07225998073857061
32971,0.07336025618778691
32980,0.0622929617004211
32981,0.16565298585631258
32990,0.05202148636102392
33001,0.0005488086960000983
33002,0.005011039276061107
33004,0.008483320545142316
33005,0.0134077373170729
33006,0.002986557812416591
33007,4.6027509491735474e-05
33008,0.00015597235438055083
33009,0.004712929471425167
33010,5.655783662266883e-06
33011,0.0030751801879302897
33012,0.0005131741398770799
33013,0.0035641792347818496
33125,0.02148612842699609
33126,0.014202490079799877
33130,0.028001829686666157
33138,0.019987857861086342
33155,0.004490499102919589
33156,0.010730387099509589
33158,0.04697415567584051
33160,0.02353473891465813
33170,0.1664234065345474
33174,0.02257774958559486
33180,0.04043662184939002
33186,0.02426049474637308
33188,0.013152591928102132
33189,0.04685704195074013
33190,0.048008750730182
33192,0.06418117871186772
33199,0.04882147955782476
33201,0.04876099458693157
33202,0.05962512480155405
33203,0.08065656042713845
33204,0.06211835352011116
33205,0.07877232803920763
33206,0.10952712939293661
33207,0.12340239957585579
33208,0.092517389865272
33209,0.04958441590373914
33210,0.09555000077670847
33211,0.09437222533794243
33212,0.0695337727253451
33213,0.08172247728716968
33299,0.07287433013211651
33300,0.008937047613589877
33310,0.09506854150732483
33313,0.04461121587145642
33314,0.03648936307250372
33315,0.015265451102455509
33327,0.3386547561137399
33341,0.00895504387999332
33350,0.0899029626583234
33390,0.07443125595751442
33391,0.009160554527713714
33392,0.05925057973191292
33393,0.09083508279886988
33394,0.06776417209415134
33401,0.0013625801892110858
33402,0.001501645688788573
33403,0.01873226081704569
33412,0.12217765570832846
33417,1.671803369235018
33423,0.06402511808908601
33428,0.04311241998515261
33429,0.07794433144324625
33430,0.02449218647538916
33439,0.06688099577072516
33440,0.00691164928407283
33448,0.002608178556562073
33449,0.03619953583969784
33450,0.0017311127110378713
33460,0.017217141533954466
33468,0.015232519181157235
33469,0.02641407397516357
33490,0.023360301890744613
33492,0.03585383876093287
33500,3.964016661746136e-05
33508,0.0017201171799714758
33509,0.006145224261325285
33510,0.02708460169883825
33518,0.07079315968207253
33527,0.01607078681644814
33548,0.057707629299733686
33557,0.08729220683919574
33558,0.12261405672009863
33560,0.03594300057409069
33580,0.03920690046684343
33583,0.0033405172413793105
33590,0.009794906559097203
33594,0.056482635755551625
33600,0.0008315977609844867
33617,0.01710507491726197
33629,0.0282654877418614
33630,0.00027989995896754525
33639,0.07696537678207739
33660,0.0011766177990183415
33682,0.018863456985003947
33691,0.07803017624948533
33710,0.007290897790316078
33718,0.031144073692705866
33740,0.001929263429422796
33760,0.0007681284449369579
33780,0.034658512831952294
33785,0.054205788403833124
33790,0.07021237913109057
33800,0.0001516570288522911
33812,0.023655348629941557
33820,0.0005149895965499808
33829,0.00038702995699293525
33830,0.016704491183123726
33839,0.26844269316429675
33874,0.010962129715484848
33919,0.03381390706443385
33930,0.018326837123207273
33938,0.010226398760586874
33940,0.0001444610199709827
33950,0.0015977092363367465
33960,0.024792368290346985
33988,0.23090107351899
33993,0.015658160333948554
33995,0.271290999927594
34003,5.204423195244896e-05
34005,0.001217537646389784
34257,0.03436508483928818
34337,0.09425953417582554
34400,0.0010042139567465731
34468,0.010554804839786899
34490,0.09228244759686641
34880,0.0011185824183830137
36001,0.011107416432850167
36002,0.01697041540047889
36003,0.007749228850478166
36004,0.012776353344030635
36005,0.025803923818414853
36140,0.009216948550991715
36141,0.02339722018655061
36142,0.004440954987627553
36143,0.02114423200326898
36157,0.014992260222201514
36158,0.00440606174234388
36162,0.005986968794997683
36163,0.008508968021080506
36201,0.08669002384433176
36202,0.10715687257596168
36203,0.08678644044213885
36204,0.11570383482489864
36205,0.08773539630988729
36206,0.08999756724859277
36207,0.06218082872841859
36208,0.050246647224497135
36209,0.10052823564177213
36210,0.1313108351568491
36211,0.10036483230451042
36212,0.11664878278673738
36213,0.02726403697204455
36214,0.12390052198458552
36215,0.05298839436422631
36216,0.027280551748730186
36300,0.03635186706209851
36307,0.003157069754444794
36308,0.318154045880965
36309,0.30547757384611385
36310,0.05048419799565451
36312,0.016664682924128767
36313,0.07427463846178957
36314,0.009399980086380023
36315,0.08244212599645137
36316,0.01889799345629325
36317,0.06347602718904656
36318,0.05741108995914034
36320,0.07352239829760485
36330,0.08726014153623934
36331,0.0832293615301652
36340,0.06817249429979656
36350,0.03205164210106599
36360,0.0548587394418655
36370,0.07192997664708796
36378,0.06026396695008887
36379,0.03134361560595279
36380,0.01319522411751828
36388,0.07571239424695715
36389,0.01477908070016477
36390,0.07371908072525696
36391,0.06878534660579669
36392,0.0615262175462413
36393,0.030103342307529982
36400,0.03331537490690382
36410,0.06944062605442716
36412,0.059976561126036256
36413,0.09660160082623288
36415,0.07080567659200926
36416,0.057467401797427715
36417,0.044484005968915205
36418,0.056704431257403674
36419,0.04031238813490124
36430,0.011039215085918019
36440,0.25212706049588585
36446,0.04287017349621931
36449,0.0031634297671663376
36450,0.011664738266853112
36457,0.009435648368731103
36458,0.009577720507485914
36460,0.012153526251949402
36470,0.027150842507079803
36472,0.02143606677805946
36475,0.012331445624785489
36500,0.0018299057202872356
36515,3.9034561346086245e-05
36539,0.029422654720227856
36600,0.009860239856064355
36611,0.010300552321933918
36612,0.00034407937082629335
36617,0.10005969357299198
36620,0.0006406006732646459
36626,0.013379919967660706
36630,0.005424597681259733
36633,0.022139307284931527
36636,0.04296000404117334
36638,0.1499576806873942
36658,0.038210485631138595
36680,0.01027781759347799
36690,0.022155631279008284
36691,0.006869575843806123
36693,0.03689659478528565
36700,0.005738558913087392
36710,0.06280371558858301
36711,0.01192866174010696
36712,0.00729570671832875
36713,0.009804370441016669
36720,0.00844040051881629
36721,0.0020658556591858965
36729,0.07105823058230583
36730,0.001044113453992478
36740,0.007206507683110677
36749,0.005642971163214959
36750,0.012566058970050644
36760,0.0026349898982444163
36770,0.002503704715276714
36780,0.022549469019787608
36788,0.024588046813100128
36789,0.0006818348073011521
36790,0.004957350284557815
36791,0.011168605065077115
36792,0.05515265059973838
36794,0.02263853505425986
36800,0.034403376937824554
36810,0.0207092186089522
36811,0.04163356700010127
36812,0.04934144658636541
36813,0.08624702818021536
36814,0.028364801599927277
36815,0.06053030880961826
36817,0.06458861982919199
36818,0.02491530494942443
36820,0.019952686910045113
36840,0.010545851748195428
36841,0.005046532743161957
36842,0.007397306569716831
36860,0.001970754495139981
36861,0.004611401333441743
36863,0.007418410560822185
36865,0.02442806184768123
36866,0.021467349609079193
36869,0.03215911019236999
36870,0.0034904964584124383
36872,0.020325163847467027
36876,0.02744962277988912
36877,0.010425273602291882
36878,0.025339350807151537
36880,0.03844525301239406
36887,0.08374986446926162
36889,0.03207244869808798
36890,0.007966493586740949
36891,0.07505434178238081
36892,0.007907023545985107
36900,0.007074104580803731
36910,0.0020247735789728706
36911,0.0030450553722950143
36912,0.03647939192614372
36913,0.024847951577405977
36915,0.01803581024476349
36930,0.06391154973528543
36937,0.03187510508367039
36938,0.03536999913011158
36939,0.0642856226383623
36940,0.019331139924769404
36945,0.04607215703886674
36946,0.006049717054072284
36947,0.04301500242429784
36949,0.08249932191410723
36950,0.04950248491572564
36954,0.06398819283041758
36955,0.052571500436624535
36957,0.05553623068437637
36958,0.05993063479493621
36959,0.004933498437003626
36960,0.041156288701845345
36966,0.051627066426511235
36967,0.00858560088721759
36969,0.003064098257571619
36970,0.012382773999004617
36980,0.007181614139674352
36988,0.021779689896064065
36990,0.009223390643633884
36992,0.008244549669527474
36993,0.005190295453451237
36995,0.001630189667642019
37001,0.08318980581138875
37002,0.07948094124611514
37003,0.08831999186926821
37004,0.1088179945954272
37005,0.08362267851311721
37006,0.07911133535449022
37007,0.045443841749537216
37008,0.07994856512031999
37115,0.010012639107247449
37120,0.05685133982568195
37129,0.03099527762588855
37160,0.015886272170457315
37181,0.05369528238515992
37184,0.0958181755194019
37185,0.060187272975077075
37187,0.015334187303779641
37188,0.08504046846277681
37189,0.030978547668026993
37190,0.02387370201238963
37191,0.05347899332876164
37192,0.07268638179760979
37193,0.09691997098434728
37200,0.006547696884500964
37214,0.060736817279534595
37251,0.015270388016536587
37254,0.3557396904171098
37256,0.04052624712741724
37258,0.019305701032470448
37290,0.033925998745741454
37300,0.0017210562797458288
37310,0.0014702534239298165
37318,0.016265579681743355
37340,0.004066469003026341
37350,0.07039456370769269
37408,0.0729712434507859
37429,0.0014370398699684484
37430,0.014559745542404502
37439,0.05222286026312575
37449,0.009839533230659874
37451,0.006261082091340394
37500,0.0009162239183456033
37590,0.004904921835358929
37657,0.05821404709360005
37658,0.12260395387706177
37659,0.017220804153849512
37700,0.00240832975107224
37710,0.011100609635406359
37713,0.08985872855701312
37730,0.0004541394487909345
37768,0.01308930585460884
37770,0.011225072651226735
37780,0.0021083959899749374
37785,0.007721128885819874
37796,0.01722631599491688
37797,0.06339034759602226
37798,0.04755147893565244
37800,0.006114786895019407
37860,0.09003857205726268
37891,0.018889849598398144
37892,0.001263021013460235
37893,0.008840711344143177
37900,0.13014320890469774
39001,0.002325785824672839
39005,0.006737974641639354
39006,0.0012655265195168424
39010,0.0003655339521356563
39011,6.042332523958623e-05
39110,2.5430820774812054e-05
39120,0.0016911537257730035
39160,0.0067809244873558595
39180,0.052486286873210664
39192,0.03457161438679465
39195,0.01342220931492199
39197,0.03933547682376683
39200,2.78419333633482e-05
39213,0.13721955593059437
39232,0.28538136645962736
39300,2.1646328494527013e-05
39310,0.0019679563590691064
39340,0.002674405946984185
39418,0.25423439604849574
39540,0.007715094825366859
39549,0.002053368570152006
39570,0.0026530082431650325
39610,0.0014918677372966517
39639,0.019783669625274697
39700,0.0038334583620450616
39706,0.012654346509450196
39707,0.0015120795098586257
39709,0.01333256156916433
39724,0.0637693297147542
39738,0.03146591478483894
39740,0.0008295871113995795
39750,0.00617643279227277
39760,0.025291976803826437
39766,1.559714599341383
39770,0.028918876582997105
39776,0.011632624510352546
39790,0.02129713419219928
39794,0.06906423201990548
39813,0.011611088790678988
40001,0.004950366128558027
40005,0.0003342376683854266
40134,0.048225521495211233
40180,0.00038436734167419066
40196,0.001413418265874867
40220,0.007820139588698542
40340,0.04011856603713367
40350,2.6990273120802234e-05
40540,0.17896982073973225
41002,0.0005370833791533581
41003,4.580989170667647e-05
41006,0.00031312481191634987
41007,5.659718626038944e-05
41008,4.816045794074592e-05
41010,7.831069032125624e-05
41011,0.00021645547003951136
41012,0.0005541340126440921
41400,0.003349553014434028
41500,5.139011600690349e-06
41907,0.00014787589401622696
41930,4.7923589504952443e-05
41950,1.5823856325705075e-05
42112,0.02204609080964829
42140,0.02031073434634855
42165,0.011129974083915624
43001,0.0010870972475163778
43202,8.053207441526321e-05
43381,0.0028840669770926084
43425,0.0032388362987560092
43427,0.00614541506540059
43460,0.0002628812150827564
43480,0.0006951278058335531
43481,0.0018590530306946973
43500,7.901904649393695e-05
43530,0.0006624207719766579
43540,0.00040694123382375194
43550,7.60414748444461e-05
43580,0.0008979118156863037
43740,0.0009997550759561905
43790,0.00040654526290795687
43830,0.003087293721585099
43840,0.0009211935663248625
43850,0.0011515912377177485
43883,0.00037275831727143216
43890,0.0012269308326818683
43892,0.0012233523437738265
43893,0.00485955260814085
43894,0.005068274716412355
44145,0.47620527697195747
44311,0.20421767874632712
45710,0.00013008372720696288
46001,0.0028191690720939916
46002,0.09487108042091007
46003,0.09568585482488978
46004,0.07115206301343556
46005,0.03665385746117694
46006,0.0824988469991041
46007,0.1109099023208863
46008,0.07373267207424343
46009,0.04977819442382147
46010,0.06518973241310226
46011,0.07177168420489159
46012,0.0411365326063441
46013,0.1533974886952725
46014,0.09451293116739393
46015,0.000170878241516417
46017,0.026276018173560633
46018,0.009470351231310539
46019,0.0002782332833854721
46020,0.0932650282157775
46021,0.04681693385912264
46022,0.06154729825889622
46023,0.09421954699840562
46024,0.13507120648988635
46025,0.045247753797109234
46026,0.1102746521414977
46035,0.0002611639464938797
46100,0.0004445384346126278
46110,0.0004427091192650551
46112,0.0007155212573657554
46113,0.019436908392927006
46117,0.0006915020675794677
46119,0.00021045900199702754
46120,0.07023221064633219
46130,0.02031015480482844
46133,0.07308343965902825
46136,0.009289280968134138
46137,0.05745854623247449
46169,0.018447852604333032
46170,0.0021919216945719255
46182,4.2991299180828836e-05
46184,0.0015155033461296704
46185,0.00018106722464212015
46190,0.0007849951466582051
46192,0.011274519957743853
46195,0.002760789795561768
46210,0.0007683225232969308
46220,0.06239909035052736
46230,0.0005850467803197342
46250,0.003682165441688292
46294,0.007261787485404729
46295,0.04062215657311669
46320,0.0025751405856117896
46340,0.00024314172296625928
46370,0.002363029286483561
46392,0.004478843590797554
46400,0.003589207883959354
46408,0.07722344147237131
46410,0.0001943653554528457
46419,0.0019201675256274862
46420,0.016486608463920305
46440,0.0024476982021720984
46450,0.0024291104039325983
46460,0.0005516879920241173
46470,0.0757420549202909
46520,0.0006835858497866339
46529,0.0017450342085527663
46530,0.013218321321605971
46540,0.04101581128208153
46550,0.06170716750317805
46560,0.005374959421272477
46591,0.018955932478493753
46593,0.017662497812809853
46610,0.0029145084317590314
46622,0.006317091636697942
46660,0.00040328112165041144
46680,0.001206718888645059
46689,0.008445033025153575
46701,0.0017455759605633809
46702,0.002193043869678831
46703,0.008043033347561042
46711,0.019669876971117987
46712,0.029898795110846903
46713,0.005824562123643886
46715,0.0018528032554106977
46716,0.024579273591251453
46717,0.008376274271137567
46720,0.03155749954895802
46723,0.09522780801801206
46724,0.00904188252918045
46726,0.005256353538954484
46727,0.005252682198273397
46729,0.03519410086705528
46730,0.004685422250860991
46740,0.0025592458538841903
46758,0.04218176264533278
46760,0.002312786007079506
46780,0.04393428536171893
46800,0.0006299979829560411
46823,0.011660450210539554
46824,0.008728921076280594
46842,0.026925757908980098
46850,0.0004633923072085355
46860,0.0025417290053990765
46870,0.0031239278662027847
46890,0.00030470697032868857
46891,0.01601608382821335
46900,0.000477004560036255
46910,0.09701272980689146
46920,0.0009451602321665136
46930,0.0007412559798371258
46940,0.00026655879102224214
46950,0.001296460394462356
46960,0.0007632673573333464
46970,0.061802567602469334
46980,0.0009927275296824857
47007,0.0006203183300293381
47008,0.0004819525628713399
47009,0.00043547689607979296
47010,3.6922012806156346e-05
47011,3.567029338816312e-05
47013,2.30063397433465e-05
47014,0.0004654356582302615
47195,0.006749001302889971
47491,0.045185411969903604
47686,0.8042431380246671
47883,0.15735041399781285
48001,0.10345370734893092
48002,0.10302244782620536
48003,0.06509141211984558
48004,0.11267535725756209
48005,0.04890553970960835
48006,0.08936842058730199
48007,0.11417758097917338
48008,0.09742836716469848
48009,0.03766983570748413
48010,0.10185753612137381
48011,0.059376108809889354
48012,0.08243057078398436
48013,0.10669171837547141
48014,0.11723192233261209
48015,0.0377897148798546
48100,0.06440051918048124
48110,0.02125434776461273
48111,0.06464766357716122
48112,0.0139575377699144
48113,0.054227322818229395
48120,0.009722155217619297
48130,0.009655387821956187
48140,0.006982989850293687
48145,0.11875348122539132
48150,0.05627132978014912
48160,0.062348172651503914
48170,0.05836067317700926
48180,0.05550492561156651
48190,0.0078029407903374036
48191,0.030214924074659918
48195,0.043049894820349724
48200,0.003524134651567999
48210,0.006265560371762699
48215,0.00194002855606101
48220,0.004611803660265709
48230,0.00021197550833499515
48240,0.011000793036703859
48260,0.007156503119934366
48270,0.018550643788409107
48280,0.01012814465538012
48287,0.05673899177288403
48300,0.0009967709477481427
48311,0.015518188163323959
48312,0.021907333050115798
48314,0.013467194834205432
48340,0.0030255155866464947
48350,0.033232560454510264
48360,0.026229628125578535
48370,0.006640706705686979
48381,0.04924407700845868
48390,0.07049751935985231
48392,0.005459534129518365
48395,0.014329110428388967
48410,0.013865764896684602
48450,0.08055098941915981
48460,0.00419705454767669
48480,0.027459079729610557
48490,0.07224114920364937
48499,0.006258397244371706
48530,0.06686961486007888
48600,0.04156537717858387
48620,0.0501488605941634
48630,0.0036610188310090483
48640,0.043398857423185465
48650,0.010436587397611536
48710,0.06476162017600215
48800,0.0019745233998922545
48810,0.037430826255248725
48840,0.028124833472765925
48850,0.057052470026839414
48891,0.0075046374707637715
48901,0.02041129101209949
48902,0.0899695397478686
48903,0.031979210680830115
48910,0.041807153387470486
